timestamp,open_15m,high_15m,low_15m,close_15m,volume,tick_count
2022-12-01 07:15:00,1.21808,1.21852,1.2177,1.21848,0,15
2022-12-01 07:30:00,1.21851,1.22008,1.21837,1.21988,0,15
2022-12-01 07:45:00,1.21988,1.22018,1.21835,1.21848,0,15
2022-12-01 08:00:00,1.21849,1.21953,1.21788,1.21953,0,15
2022-12-01 08:15:00,1.21956,1.22139,1.21916,1.22019,0,15
2022-12-01 08:30:00,1.22023,1.22412,1.21942,1.2227,0,15
2022-12-01 08:45:00,1.22272,1.22273,1.21995,1.2214,0,15
2022-12-01 09:00:00,1.22141,1.22419,1.22091,1.22409,0,15
2022-12-01 09:15:00,1.22408,1.22638,1.22317,1.22563,0,15
2022-12-01 09:30:00,1.22567,1.22794,1.22528,1.22758,0,15
2022-12-01 09:45:00,1.22764,1.23039,1.22764,1.2289,0,15
2022-12-01 10:00:00,1.22928,1.23098,1.22613,1.227,0,15
2022-12-01 10:15:00,1.22699,1.22756,1.22535,1.22602,0,15
2022-12-01 10:30:00,1.22603,1.22697,1.22462,1.22535,0,15
2022-12-01 10:45:00,1.22535,1.2276,1.22436,1.22671,0,15
2022-12-01 11:00:00,1.2267,1.22706,1.22616,1.22635,0,15
2022-12-01 11:15:00,1.22634,1.22645,1.22458,1.22458,0,15
2022-12-01 11:30:00,1.22457,1.22635,1.22455,1.22556,0,15
2022-12-01 11:45:00,1.22556,1.22589,1.22417,1.22498,0,15
2022-12-01 12:00:00,1.22498,1.22516,1.22245,1.22307,0,15
2022-12-01 12:15:00,1.22307,1.22509,1.22246,1.22494,0,15
2022-12-01 12:30:00,1.22494,1.22605,1.22488,1.22547,0,15
2022-12-01 12:45:00,1.22548,1.22689,1.22533,1.22592,0,15
2022-12-01 13:00:00,1.22592,1.22756,1.22587,1.22701,0,15
2022-12-01 13:15:00,1.22704,1.22721,1.22506,1.22546,0,15
2022-12-01 13:30:00,1.22548,1.22586,1.22467,1.22502,0,15
2022-12-01 13:45:00,1.22504,1.22531,1.22375,1.22452,0,15
2022-12-01 14:00:00,1.22451,1.22487,1.22336,1.22481,0,15
2022-12-01 14:15:00,1.22481,1.22549,1.22473,1.22481,0,15
2022-12-01 14:30:00,1.22481,1.22517,1.22395,1.22451,0,15
2022-12-01 14:45:00,1.22448,1.22597,1.22436,1.22586,0,15
2022-12-01 15:00:00,1.22587,1.22591,1.22407,1.22418,0,15
2022-12-01 15:15:00,1.22417,1.22466,1.22404,1.22435,0,15
2022-12-01 15:30:00,1.22435,1.22555,1.22429,1.22526,0,15
2022-12-01 15:45:00,1.22525,1.22528,1.22386,1.22425,0,15
2022-12-01 16:00:00,1.22427,1.2247,1.22412,1.22434,0,15
2022-12-01 16:15:00,1.22435,1.22472,1.22407,1.22468,0,15
2022-12-01 16:30:00,1.22468,1.22502,1.22448,1.22501,0,15
2022-12-01 16:45:00,1.22501,1.22568,1.2241,1.22432,0,15
2022-12-01 17:00:00,1.22511,1.22567,1.22511,1.22556,0,15
2022-12-01 17:30:00,1.22557,1.22582,1.22544,1.22558,0,15
2022-12-01 18:00:00,1.22555,1.22751,1.22479,1.22739,0,15
2022-12-01 18:15:00,1.22745,1.22785,1.2263,1.22658,0,15
2022-12-01 18:30:00,1.22659,1.22665,1.22569,1.22598,0,15
2022-12-01 18:45:00,1.22599,1.22606,1.22547,1.22578,0,15
2022-12-01 19:00:00,1.22578,1.22578,1.22444,1.22459,0,15
2022-12-01 19:15:00,1.22458,1.22472,1.22383,1.22407,0,15
2022-12-01 19:30:00,1.22407,1.22436,1.22361,1.22373,0,15
2022-12-01 19:45:00,1.22373,1.22383,1.22308,1.22341,0,15
2022-12-01 20:00:00,1.2234,1.22395,1.22312,1.22364,0,15
2022-12-01 20:15:00,1.22364,1.22442,1.22362,1.22407,0,15
2022-12-01 20:30:00,1.22407,1.22479,1.22371,1.22408,0,15
2022-12-01 20:45:00,1.22408,1.22448,1.22337,1.22418,0,15
2022-12-01 21:00:00,1.22419,1.22452,1.22339,1.22371,0,15
2022-12-01 21:15:00,1.22376,1.2239,1.22307,1.22351,0,15
2022-12-01 21:30:00,1.22351,1.22371,1.22309,1.22328,0,15
2022-12-01 21:45:00,1.22328,1.22368,1.22304,1.22341,0,15
2022-12-01 22:00:00,1.22341,1.22418,1.22317,1.22418,0,15
2022-12-01 22:15:00,1.22417,1.2247,1.2236,1.22469,0,15
2022-12-01 22:30:00,1.22469,1.22522,1.22459,1.225,0,15
2022-12-01 22:45:00,1.225,1.22532,1.22473,1.225,0,15
2022-12-01 23:00:00,1.22502,1.22508,1.22443,1.22447,0,15
2022-12-01 23:15:00,1.22448,1.22468,1.22416,1.2244,0,15
2022-12-01 23:30:00,1.22438,1.22471,1.22417,1.22418,0,15
2022-12-01 23:45:00,1.22417,1.22469,1.22389,1.22457,0,15
2022-12-02 00:00:00,1.22457,1.22461,1.22408,1.22448,0,15
2022-12-02 00:15:00,1.22449,1.2245,1.22385,1.22409,0,15
2022-12-02 00:30:00,1.22407,1.2241,1.22269,1.2228,0,15
2022-12-02 00:45:00,1.2228,1.22325,1.22243,1.22287,0,15
2022-12-02 01:00:00,1.22285,1.22333,1.22267,1.22322,0,15
2022-12-02 01:15:00,1.22323,1.22393,1.22304,1.22368,0,15
2022-12-02 01:30:00,1.2237,1.22395,1.22321,1.22335,0,15
2022-12-02 01:45:00,1.22334,1.22395,1.22308,1.22354,0,15
2022-12-02 02:00:00,1.2235,1.22456,1.22268,1.22407,0,15
2022-12-02 02:15:00,1.22405,1.22407,1.22305,1.22349,0,15
2022-12-02 02:30:00,1.2235,1.22672,1.22335,1.22658,0,15
2022-12-02 02:45:00,1.22659,1.22674,1.22564,1.22609,0,15
2022-12-02 03:00:00,1.22611,1.22642,1.22469,1.22607,0,15
2022-12-02 03:15:00,1.22606,1.22799,1.22581,1.22752,0,15
2022-12-02 03:30:00,1.22749,1.22974,1.22653,1.22883,0,15
2022-12-02 03:45:00,1.22884,1.22958,1.22798,1.22812,0,15
2022-12-02 04:00:00,1.22809,1.22823,1.2267,1.22716,0,15
2022-12-02 04:15:00,1.22717,1.22742,1.22586,1.22631,0,15
2022-12-02 04:30:00,1.2263,1.2273,1.2253,1.2271,0,15
2022-12-02 04:45:00,1.22709,1.22777,1.22549,1.22741,0,15
2022-12-02 05:00:00,1.22741,1.22749,1.22545,1.22612,0,15
2022-12-02 05:15:00,1.22614,1.22713,1.22557,1.22668,0,15
